city_code,city_name_en,city_name_ar,,,
AXF,Alxa Left Banner,ألكسا لفت بانير,,,
AXJ,Amakusa,أماكوسا,,,
AYM,Abu Dhabi Yas Island SPB,أبو ظبي جزيرة ياس وفقاً لبروتوكول الطريق الأقصر,,,
BAR,Qionghai,غيونغهاي,,,
BBG,Butaritari,بوتاريتاري,,,
BCO,Jinka,جينكا,,,
BCU,Bauchi,باوتشي,,,
BEM,Beni Mellal,بني ملال,,,
BEZ,Beru,بيرو,,,
BFC,Bloomfield River,نهر بلومفيلد,,,
BGC,Braganca,براغانزا,,,
BGN,Belaya Gora,بيلايا غورا,,,
BHU,Bhavnagar,بهافانجر,,,
BJB,Bojnurd,بجنورد,,,
BJV,Bodrum Milas Airport,مطار ميلاس بودروم,,,
BJV,Bodrum,بودروم,,,
BJW,Bajawa,باجاوا,,,
BKB,Bikaner,بيكانير,,,
BLB,Balboa,بالبوا,,,
BLV,Belleville,بيلفيل,,,
BMB,Bumba,بومبا,,,
BNC,Beni,بني ,,,
BPC,Bamenda,بامندا,,,
BPG,Barra do Garcas,بارا دو غاركاس,,,
BPL,Bole,بولي,,,
BQG,Bogorodskoye,بوغورودسكوي,,,
BQH,London Biggin Hill,لندن بيغين هيل,,,
BQJ,Batagay,باتاغاي,,,
BTC,Batticaloa,باتيكالوا,,,
BTW,Batu Licin,باتوليسين,,,
BUL,Bulolo,بولولو,,,
BUP,Bathinda,باثيندا,,,
BUT,Bathpalathang,باثبالاثانغ,,,
BUW,Baubau,باو باو,,,
BWX,Banyuwangi,بانيووانجي,,,
BXH,Balhash,بالكاش,,,
BXR,Bam,بام,,,
BXY,Baykonur,بايكونور,,,
BYC,Yacuiba,ياكويبا,,,
BYP,Barimunya,باريمونيا,,,
BZK,Bryansk,بريانسك,,,
CAT,Cascais,كاسكايس,,,
CAX,Carlisle,كارليسل,,,
CBI,Cape Barren Island,جزيرة كيب بارين,,,
CBL,Ciudad Bolivar,سيوداد بوليفار,,,
CCA,Chimore,شيمور,,,
CCR,Concord,كونكورد,,,
CDE,Chengde,شنغد,,,
CDT,Castellon de la Plana,كاستيلون دي لا بلانا,,,
CFK,Chlef,الشلف,,,
CJF,Coondewanna,كوندينوانا,,,
CKX,Chicken,تشيكن,,,
CLP,Clarks Point,كلاركس بوينت,,,
COG,Condoto,كوندوتو,,,
CQD,Shahre Kord,شهر كورد,,,
CSH,Solovetsky,سولوفاتسكي,,,
CTD,Chitre,شيتري,,,
CUA,Ciudad Constitucion,سيوداد كونيستيتسيون,,,
CVN,Clovis Municipal Apt,مطار كلوفيس المحلي  ,,,
CVN,Clovis,كلوفيس,,,
CVQ,Carnarvon,كارنارفون,,,
CWC,Chernivtsi,تشيرنوفستي,,,
CWJ,Cangyuan,جانغيوان,,,
CYD,San Ignacio,سان إيغناسيو,,,
CYI,Chiayi,تشيايي,,,
CYU,Cuyo,كويو,,,
CZN,Chisana,تشيسانا,,,
DBC,Baicheng,بايشينغ,,,
DCG,Dubai Creek SPB,دبي كريك وفقا لبروتوكول الطريق الأقصر,,,
DCN,Derby,دربي,,,
DDD,Kudahuvadhoo,كوداهوفادهو,,,
DDU,Dadu,دادو,,,
DEF,Dezful,دزفول,,,
DEM,Dembi Dolo,ديمبي دولو,,,
DEX,Yahukimo,ياهوكيمو,,,
DGE,Mudgee,مودغي,,,
DHG,Dalnegorsk,دالينغورسك,,,
DIQ,Divinopolis,ديفينوبوليس,,,
DJH,Dubai Jebel Ali SPB,دبي جبل علي وفقا لبروتوكول الطريق الأقصر,,,
DJN,Delta Junction,دلتا جونكشن,,,
DLR,Dalnerechensk,دالنيريتشينسك,,,
DOB,Dobo,دوبو,,,
DOP,Dolpa,دولبا,,,
DPT,Deputatsky,ديبوتاتسكي,,,
DQA,Daqing,داتشيتغ,,,
DQM,Duqm,الدقم,,,
DRT,Del Rio International Apt,مطار ديل ريو الدولي,,,
DRT,Del Rio,ديل ريو,,,
DRV,Dharavandhoo Island,جزيرة دارافاندو,,,
DTB,Siborong-Borong,سيبورونغ-بورونغ,,,
DTU,Wudalianchi,واداليانتسي,,,
DUE,Dundo,دوندو,,,
DWO,Kotte,كوتي,,,
DXE,Madison,ماديسون,,,
EBD,El Obeid,الأبيض,,,
EBH,El Bayadh,البيض,,,
ECI,Rivas,ريفاس,,,
EDA,Edna Bay,خليج إدنا,,,
EDN,Yedinka,إدينكا,,,
EJN,Ejina Banner,إيجن بانر,,,
EKS,Shakhtersk,ساختيرسك,,,
EMR,El Mirador Heliport,مهبط طائرات مروحية الميرادور,,,
EPA,El Palomar,البالومار,,,
ERG,Yerbogachen,يربوغاتشين,,,
ERL,Erenhot,إيرينهوت,,,
ETL,Svetlaya,سفيتلايا,,,
ETR,Santa Rosa,سانتا روز,,,
EZV,Berezovo,بيريزوفو,,,
FAC,Faaite,فايتي,,,
FAH,Farah,فراه,,,
FAU,Fahud,فهود,,,
FEC,Feira de Santana,فيرا دي سانتانا,,,
FGU,Fangatau,فانجاتاو,,,
FHZ,Fakahina,فاكاهينا,,,
FIZ,Fitzroy Crossing,فيتسروي كروسينغ,,,
FLZ,Sibolga,سيبولغا,,,
FNI,Nimes Garons Airport,مطار نيم غارونس,,,
FNI,Nimes,نيم,,,
FTI,Fitiuta,فيتيوتا,,,
FVM,Fuvahmulak Island, فوفامولاك ايلاند,,,
FYJ,Fuyuan,فويوان,,,
FYN,Fuyun,فويون,,,
GCH,Gachsaran,جاشساران,,,
GCT,Grand Canyon,غراند كانيون,,,
GEL,Santo Angelo,سانتو أنجلو,,,
GEM,Mongomo,مونجومو,,,
GGM,Kakamega,كاكاميجا,,,
GGR,Garowe,غاروي,,,
GLN,Guelmime,غُلميم,,,
GLU,Gelephu,جيليفو,,,
GLX,Galela,غليلة,,,
GMO,Gombe,غومبي,,,
GMQ,Golog,غولوغ,,,
GRS,Grosseto,غروسيتو,,,
GTP,Grants Pass,غرانتس باس,,,
GTS,The Granites,الغرانيتس,,,
GTZ,Grumeti,غروميتي,,,
GUB,Guerrero Negro,غيريرو نيغرو,,,
GUO,Guriel,غورييل,,,
GYG,Magan,ماجان,,,
GYM,Guaymas,غوايماس,,,
HBX,Hubli,هوبلي,,,
HCJ,Hechi,هيتشي,,,
HCQ,Halls Creek,هالس كريك,,,
HDM,Hamadan,حمدان,,,
HFA,Haifa,حيفا,,,
HHR,Hawthorne,هاوثورن,,,
HHZ,Hikueru,هيكارو,,,
HIM,Hingurakgoda,هينغوراكغودا,,,
HLE,Jamestown,جيمس تاون,,,
HNY,Hengyang,هينغ يانغ,,,
HOE,Houeisay,هويساي,,,
HOX,Homalin,هومالين,,,
HPG,Shennongjia,شيانونغيا,,,
HTT,Huatugou,هواتغو,,,
HUO,Houlinguole,هولينغولي,,,
IAO,Del Carmen,ديل كارمن,,,
IFP,Bullhead City,بولهيد سيتي ,,,
IFU,Ifuru,إيفورو,,,
IGT,Magas,ماجاس,,,
IHR,Iranshahr,إيران شهر,,,
IIL,Ilam,إيلام,,,
IKE,Ikerasak,إيكيرازاك,,,
IMK,Simikot,سيميكوت,,,
INA,Inta,إنتا,,,
INB,Independence,إندبيندانس,,,
IOQ,Isortoq,إيزورتوك,,,
IOT,Illorsuit,إيلورسوت,,,
IPI,Ipiales,إبياليس,,,
IPL,Imperial County Apt,مطار إمبيريال كونتي,,,
IPL,Imperial/El Centro,إل سينترو/إمبيريال,,,
IQM,Qiemo,تشيمو,,,
IRM,Igrim,إيغريم,,,
ITU,Iturup Island,جزيرة إيتوروب,,,
IUI,Innarsuit,إينرسويت,,,
IVR,Inverell,إنفيريل,,,
IWK,Iwakuni,إيواكوني,,,
IXP,Pathankot,باثانكوت,,,
IXY,Kandla,كاندلا,,,
IYK,Inyokern,إنيوكيرن,,,
IZT,Ixtepec,إيكستيبيك,,,
JAE,Jaen,جان,,,
JAR,Jahrom,جاهروم,,,
JAU,Jauja,جاويا,,,
JBB,Jember,جيمبر,,,
JEK,Lower Zambezi Nat. Park,لوارزامبيزي ناشيونال بارك,,,
JIC,Jinchang,جينشانغ,,,
JIN,Jinja,جينجا,,,
JIO,Tiakur,تياكور,,,
JJD,Cruz,كروز,,,
JJG,Jaguaruna,جاغوارونا,,,
JJM,Meru-Kinna,ميرو/كينا,,,
JKR,Janakpur,جاناكبور,,,
JMJ,Langcang,لانجانغ,,,
JMO,Jomsom,جومسوم,,,
JRF,Kapolei,كابولي,,,
JSA,Jaisalmer,جايسالمير,,,
JSJ,Jiansanjiang,جيانسانينغ,,,
JUH,Chizhou,جيزهو,,,
JUK,Ukkusissat,أوكوسيسات,,,
JUU,Nuugaatsiaq,نوجاتسياك,,,
JWN,Zanjan,زنجان,,,
JYR,Jiroft,جيروفت,,,
KAA,Kasama,كاساما,,,
KAC,Kamishly,القامشلي,,,
KAZ,Kau,كاو,,,
KBH,Kahama,كاهاما,,,
KBZ,Kaikoura,كايكورا,,,
KCF,Kadanwari,كادانوري,,,
KCK,Kirensk,كيرينسك,,,
KCO,Kocaeli,كوجالي,,,
KDA,Kolda,كولدا,,,
KDX,Kadugli,كادوغلي,,,
KDY,Khandyga,خانديغا,,,
KEB,Nanwalek,نانواليك,,,
KEO,Odienne,أودينيه,,,
KEU,Masai Mara,ماساي مارا,,,
KGQ,Kangersuatsiaq,كانجرسواتسيك,,,
KHK,Khark Island,جزيرة خارج,,,
KHQ,Kullorsuaq,كولورسواك,,,
KHX,Kihihi,كيهيهي,,,
KHY,Khoy,خوي,,,
KHZ,Kauehi,كاويهي,,,
KIY,Kilwa Masoko,كلوه ماسوكو,,,
KJH,Huang Ping,هوانغ بينغ,,,
KJI,Burqin,بورجين,,,
KKI,Akiachak,أكياتشاك,,,
KKS,Kashan,كاشان,,,
KLB,Kalabo,كالابو,,,
KLM,Kalaleh,كالاليه,,,
KMC,King Khalid Mil. City,مدينة الملك خالد العسكرية,,,
KNK,Kokhanok,كوخانوك,,,
KOM,Komo-Manda,كومو-ماندا,,,
KOO,Kongolo,كونغولو,,,
KPO,Pohang,بوهانغ,,,
KPW,Keperveyem,كيبرفييم,,,
KQT,Qurghonteppa,قويغونتيبا,,,
KRC,Kerinci,كيرينسي,,,
KSE,Kasese,كاسيسي,,,
KSL,Kassala,كاسالا,,,
KSR,Selayar Islands,جزر ,,,
KSZ,Kotlas,سيلايار,,,
KTJ,Masai Mara,ماساي مارا,,,
KUC,Kuria,كوريا,,,
KUZ,Kuummiut,كوميوت,,,
KVR,Kavalerovo,كافاليروفو,,,
KWF,Waterfall,واترفال,,,
KXA,Kasaan,كاسان,,,
KXK,Komsomolsk-na-Amure,كومسومولسك نا أموري,,,
KXU,Katiu,كاتيو,,,
LAH,Labuha,لابوها,,,
LAJ,Lages,لاجيز,,,
LBN,Lake Baringo,لايك بارينغو,,,
LCR,La Chorrera,لا شوريرا,,,
LDS,Yichun,يشهون,,,
LDY,Derry,ديري,,,
LFM,Lamerd,لاميرد,,,
LFP,Lakefield,لايك فيلد,,,
LFQ,Linfen,لينفين,,,
LKA,Larantuka,لارانتوكا,,,
LLB,Libo,ليبو,,,
LLO,Palopo,بالوبو,,,
LMA,Lake Minchumina,لايك مينتشومينا,,,
LMC,La Macarena,لا ماكارينا,,,
LNL,Longnan,لونغنان,,,
LNO,Leonora,ليونورا,,,
LOV,Monclova,مونكلوفا,,,
LOY,Loyengalani,لوينغالاني,,,
LPD,La Pedrera,لا بيدريرا,,,
LPF,Liupanshui,ليوبانشوي,,,
LPX,Liepaya,ليبايا,,,
LQN,Qalah-ye Now,قالا-يي ناو,,,
LTI,Altai,ألتاي,,,
LTK,Latakia,لاتاكيا,,,
LUA,Lukla,لوكلا,,,
LUL,Hattiesburg/Laurel Hesler-Noble Field,هاتيسبيرغ/لوريل هيسلر نوبل فيلد,,,
LUL,Hattiesburg/Laurel,هاتيسبيرغ /لوريل,,,
LUZ,Lublin Airport,مطار لوبلين,,,
LUZ,Lublin,لوبلين,,,
LVO,Laverton,لافيرتون,,,
LVP,Lavan Island,جزيرة لافان,,,
LWE,Lewoleba,ليوليبا,,,
LZN,Matsu (Nangan),ماتسو (نانغان),,,
MBI,Mbeya,مبيا,,,
MCN,Macon Middle Georgia Regional Apt,مطار ماكون منطقة وسط جورجيا,,,
MCN,Macon,ماكون,,,
MEQ,Cut Nyak Dien,كت نياك ديين,,,
MFK,Matsu (Beigan),ماتسو (بيغان),,,
MGU,Manaung,مانونغ,,,
MHC,Castro,كاسترو,,,
MHW,Monteagudo,مونتيوغودو,,,
MIU,Maiduguri,مايدوغوري,,,
MJK,Monkey Mia,مونكي ميا,,,
MKR,Meekatharra,ميكاثارا,,,
MMG,Mount Magnet,ماونت ماغنيت,,,
MMM,Middlemount,ميديل ماونت,,,
MMQ,Mbala,مبالا,,,
MNA,Melangguane,ميلانغواني,,,
MNK,Maiana,ميانا,,,
MNO,Manono,مانونو,,,
MQJ,Khonuu,خونو,,,
MRQ,Marinduque,ماريندوك,,,
MSW,Massawa,مصوع,,,
MTK,Makin,ماكين,,,
MWK,Matak,ماتاك,,,
MZA,Mazamari,مازاماري,,,
MZK,Marakei,ماراكي,,,
MZW,Mecheria,المشرية,,,
NAA,Narrabri,نارابري,,,
NAU,Napuka,نابوكا,,,
NBN,Annobon,أنوبون,,,
NBW,Guantanamo,غوانتانامو,,,
NCJ,Sunchales,سونتشاليس,,,
NDC,Nanded,نانديد,,,
NEI,Terney,تيرني,,,
NER,Neryungri,نيريونغري,,,
NEU,Sam Neua,سام نيوا,,,
NGD,Anegada,انيغادا,,,
NGK,Nogliki,نوغليكي,,,
NGL,Ngala,نغالا,,,
NIF,Nifty,نيفتي,,,
NIG,Nikunau,نيكوناو,,,
NIQ,Niaqornat,نياكورنات,,,
NKI,Naukiti Bay,ناوكيتي باي,,,
NLH,Ninglang,نينغلانغ,,,
NON,Nonouti,نونوتي,,,
NOP,Sinop,سينوب,,,
NRE,Namrole,نامرولي,,,
NRR,Ceiba,سيبا,,,
NSH,Now Shahr,ناو شهر,,,
NSQ,Nuussuaq,نوسواك,,,
NUF,Hatton SPB,هاتون وفقا لبروتوكول الطريق الأقصر,,,
NUK,Nukutavake,نوكوتافاك,,,
NYR,Nyurba,نيوربا,,,
NYW,Monywa,مونيوا,,,
NZL,Zhalantun,تشالانتون,,,
OAS,Sharana,شارانا,,,
OCM,Boolgeeda,بولغيدا,,,
OFI,Ouango-Fitini,اوونغو-فيتني,,,
OFU,Ofu Island,جزيرة اوفو ,,,
OGD,Ogden Hinckley Apt,مطار اوغدين هينكلي ,,,
OGD,Ogden,اوغدين,,,
OGM,Ustupo Island,جزيرة وستوبو,,,
OGU,Ordu Giresun,اوردو غيريسون,,,
OHS,Sohar,صحار,,,
OKE,Okierabu,اوكيرابو,,,
OKL,Oksibil,اوكسيبيل,,,
OLL,Oyo,اويو,,,
OLP,Olympic Dam,أوليمبك دام,,,
OLX,Masai Mara,ماساي مارا,,,
OMC,Ormoc,اورموك,,,
OMM,Marmul,مارمول,,,
OMO,Mostar,موستار,,,
ONK,Olenek,اولينيك,,,
ONL,O'Neill,أونيل,,,
OOT,Onotoa,اونوتوا,,,
ORT,Northway,نورث واي,,,
ORU,Oruro,اورورو,,,
ORZ,Orange Walk,أورنج وواك,,,
OSO,Osborne Mine,اوسبورن ماين,,,
OUZ,Zouerate,زويرات,,,
OZG,Zagora,زاجورا,,,
PBD,Porbandar,بورباندار,,,
PBR,Puerto Barrios,بويرتو باريوس,,,
PBZ,Plettenberg Bay,بليتنبرغ باي,,,
PCP,Principe Island,برينسيبال أيلاند,,,
PCQ,Phongsaly,فونغسالي,,,
PDM,Pedasi,بيداسي,,,
PEX,Pechora,بيتشورا,,,
PFQ,Parsabad,بارساباد,,,
PGD,Punta Gorda,بونتا غوردا,,,
PGM,Port Graham,غراهام بورت,,,
PGZ,Ponta Grossa,بونتا غروسا,,,
PHB,Parnaiba,بارنايبا,,,
PIO,Pisco,بيسكو,,,
PKA,Napaskiak,ناباسكياك,,,
PKV,Pskov,بسكوف,,,
PNY,Pondicherry,بونديتشيري,,,
PPL,Phaplu,فابلو,,,
PQM,Palenque,بالينك,,,
PQT,Qeqertaq,كيكرتاك,,,
PRM,Portimao,بورتيماو,,,
PSZ,Puerto Suarez,بويرتو سواريز,,,
PTX,Pitalito,بيتاليتو,,,
PVU,Provo,بروفو,,,
PXA,Lahat,لاهات,,,
PZL,Phinda Game Reserve,فيندا غيم ريسيرف,,,
QFG,Eqalugaarsuit Heliport,مهبط الطائرة المروحية إكوالوجارسوت ,,,
QFN,Narsaq Kujalleq Heliport,مهبط الطائرة المروحية نارساك كوجاليك,,,
QFT,Qassiarsuk Heliport,مهبط الطائرة المروحية كاسيارسوك,,,
QFX,Igaliku Heliport, مهبط الطائرة المروحية إيغاليكو,,,
QGQ,Attu,أتو,,,
QJE,Kitsissuarsuit,كيتسيسوارسويت,,,
QJH,Qassumiut Heliport,مهبط الطائرات المروحية قاسيميوت,,,
QJI,Ikamiut,إيكاميوت,,,
QMK,Niaqornaarsuk,نياكورنشارسوك,,,
QOQ,Saarloq Heliport,مهبط الطائرات المروحية سارلوك,,,
QPW,Kangaatsiaq,كانغاتسياق,,,
QRY,Ikerasaarsuk,اكيرسارسوك,,,
QSZ,Shache,شياجي,,,
QUB,Ubari,أوباؤي,,,
QUO,Uyo,أويو,,,
QUP,Saqqaq,ساقاق,,,
QUV,Aappilattoq Nanortalik Heliport,مهبط طائرات مروحية أبيلاتوك نانورتاليك,,,
QUW,Ammassivik Heliport,مهبط الطائرات المروحية أماسيفيك,,,
RAQ,Muna,مونا,,,
RCQ,Reconquista,ريكونكيستا,,,
RCU,Rio Cuarto,ريو كوارتو,,,
RCY,Rum Cay,روم كاي,,,
RDB,Red Dog,ريد دوغ,,,
RDO,Radom Airport,مطار رادوم,,,
RDO,Radom,رادوم,,,
RDP,Durgapur,دورغابور,,,
RDZ,Rodez,روديز,,,
RGS,Burgos,بورغوس,,,
RHR,Ras al Khaimah Al Hamra SPB,رأس الخيمة الحمرا وفقا لبروتوكول الطريق الأقصر,,,
RHT,Alxa Right Banner,أليكسا رايت بانر,,,
RIH,Rio Hato,ريو هاتو,,,
RIZ,Rizhao,ريتشيو,,,
RJM,Waisai,وايساي,,,
RJN,Rafsanjan,رافسانجان,,,
RKA,Aratika,أراتيكا,,,
RKZ,Xigaze/Rikaze,زيجازي/ريكازي,,,
RNM,Qarn Alam,قرن علم,,,
RRR,Raroia,رارويا,,,
RSS,Damazin,الدمازين,,,
RTI,Roti,روتي,,,
RUD,Shahrud,شهرود,,,
RUP,Rupsi,روبسي,,,
RYL,Lower Zambezi Nat. Park,لوار زامبيزي ناشيونال بارك,,,
RZH,Preobrazheniye,بريوبراتشيني,,,
RZR,Ramsar,رامسار,,,
RZS,Sawan,ساوان,,,
SAE,Saatut,ساتوت,,,
SAG,Shirdi,شيردي,,,
SBT,Sabetta,سابيتا,,,
SDG,Sanandaj,سانانداج,,,
SEK,Srednekolymsk,سريدنيكوليمسك,,,
SFS,Subic Bay,سوبيك باي,,,
SGG,Sermiligaaq,سيرميليغاك,,,
SGX,Songea,سونغيا,,,
SHC,Inda Selassie,إندا سيلاسي,,,
SHF,Shihezi,شيهيزي,,,
SLD,Sliac,سلياك,,,
SLN,Salina,سالينا,,,
SLV,Shimla,شيملا,,,
SMT,Sorriso,سوريسو,,,
SNG,San Ignacio de Velasco,سان إيغناكيو دي فيلاسكو,,,
SOV,Seldovia,سيلدوفيا,,,
SQD,Shangrao,شيانغراو,,,
SQJ,Sanming,سانمينغ,,,
SRK,Siorapaluk,سيورابالوك,,,
SSM,Sault Ste Marie Municipal,سولت سانت ماري المحلي ,,,
SSM,Sault Ste Marie,سولت سانت ماري ,,,
STC,St Cloud,سانت كلود,,,
SUK,Sakkyryr,ساكيرير,,,
SUP,Sumenep,سومينيب,,,
SUY,Suntar,سونتار,,,
SVI,San Vicente del Caguan,سان فيسينت ديل كاغوان,,,
SVK,Silver Creek,سيلفر كريك,,,
SVR,Savissivik,سافيسيفيك,,,
SVS,Stevens Village,ستيفينز فيليدج,,,
SWO,Stillwater,ستيلووتر,,,
SWV,Evensk,ايفينسك,,,
SXK,Saumlaki,ساوملاكي,,,
SXZ,Siirt,سيرت,,,
SYJ,Sirjan,سيرجان,,,
SYS,Sashylakh,ساشيالاخ,,,
SZE,Semera,سيميرا,,,
SZI,Zaysan,زايسان,,,
SZY,Szczytno,سزكزيتنو,,,
TBF,Tabiteuea North,تابيتويا نورث,,,
TBI,The Bight,بيجهت,,,
TCD,Tarapaca,تاراباكا,,,
TCI,Tenerife,تنريفي,,,
TCR,Tuticorin,توتيكورين,,,
TCX,Tabas,تاباس,,,
TEB,Teterboro,تيتيربورو,,,
TEX,Telluride,تيلوريد,,,
TGI,Tingo Maria,تينغو ماريا,,,
TGP,Bor,بور,,,
THX,Turukhansk,توروخانسك,,,
TJH,Toyooka,تويوكا,,,
TJK,Tokat,توكات,,,
TJL,Tres Lagoas,تريس لاغواس,,,
TJN,Takume,تاكومي,,,
TJS,Tanjung Selor,تانجانغ سيلور,,,
TKJ,Tok,توك,,,
TKV,Tatakoto,تاتاكوتو,,,
TLI,Tolitoli,توليتولي,,,
TLK,Talakan,تالاكان,,,
TLQ,Turpan,توربان,,,
TLU,Tolu,تولو,,,
TLY,Plastun,بلاستون,,,
TMF,Thimarafushi,ثيمارافوشي,,,
TMH,Tanahmerah,تانا ميرا,,,
TMN,Tamana,تامانا,,,
TNH,Tonghua,تونغهوا,,,
TOV,Tortola West End SPB,تورتولا ويست إند وفقا لبروتوكول الطريق الأقصر,,,
TOV,Tortola,تورتولا,,,
TQA,Tasiussaq Heliport,مهبط الطائرات المروحية في تاسيوساك,,,
TQI,Tiniteqilaaq Heliport,مهبط الطائرات المروحية في تاينيتكيلاك,,,
TQL,Tarko-Sale,تاركو سال,,,
TRA,Tarama,تاراما,,,
TSU,Tabiteuea South,تابيتويا ساوث,,,
TSY,Tasikmalaya,تاسيكامالايا,,,
TWT,Tawitawi,تاوي تاوي,,,
TXE,Takengon,تاكنجون,,,
TXF,Teixeira de Freitas,تيكسيرا دو فريتاس,,,
TYD,Tynda,تيندا,,,
TZL,Tuzla,توزلا,,,
UBS,Columbus Lowndes County Apt,مقاطعة كولومبوس لاونديس,,,
UBS,Columbus,كولومبوس,,,
UCB,Ulanqab,ولانغاب,,,
UGI,Uganik,أوغانيك,,,
UHE,Uherske Hradiste,أوهرسكه هراديستيه,,,
UKG,Ust-Kuyga,أست كويجا,,,
UKH,Mukhaizna,مخيزنة,,,
ULY,Ulyanovsk,أوليانوفيسك,,,
ULZ,Uliastai,أولياستاي,,,
UOA,Moruroa Atoll,موروروا أتول,,,
UOL,Buol,بول,,,
UPK,Upernavik Kujalleq Heliport,مهبط طائرات مروحية أبرنافيك كوجاليك,,,
URO,Rouen,رووين,,,
USA,Concord,كونكورد,,,
USR,Ust Nera,أست-نيرا,,,
UTS,Ust-Tsilma,أست-تسلما,,,
UUA,Bugulma,بوغولما,,,
UZR,Urdzhar,أوردزهار,,,
VAL,Valenca,فالنسيا,,,
VBA,Ann,آن,,,
VBP,Bokpyin,بوكبيين,,,
VHV,Verkhnevilyuysk,فيركنيفيليويسك,,,
VHZ,Vahitahi,فاهيتاهي,,,
VIN,Vinnytsia,فينيتسيا,,,
VLY,Anglesey,أنغلسي,,,
VPG,Vipingo,فيبينجو,,,
VRL,Vila Real,فيلا ريال,,,
VSE,Viseu,فيسيو,,,
VTB,Vitebsk,فيتيبسك,,,
VUU,Liwonde,ليوندي,,,
VYI,Vilyuysk,فيليويسك,,,
WAE,Wadi al Dawaser,وادي الدواسر,,,
WDS,Shiyan,شيان,,,
WEC,Wenchang Rail Station,محطة قطار وينشانغ,,,
WGN,Shaoyang,شاويانغ,,,
WHF,Wadi Halfa,وادي حلفا,,,
WHK,Whakatane,واهاكاتين,,,
WLE,Miles,مايلز,,,
WLP,West Angelas,ويست أنجلس,,,
WMB,Warrnambool,وارنامبول,,,
WMI,Nowy Dwor Mazowiecki,نوفي دفور مازويكي,,,
WMK,Meyers Chuck,مايرز تشاك,,,
WMT,Zunyi,زونيي,,,
WNA,Napakiak,ناباكياك,,,
WOL,Wollongong,ولونغونغ,,,
WPR,Porvenir,بورفينير,,,
WPU,Puerto Williams,بويرتو ويليامز,,,
WRZ,Weerawila,ويراويلا,,,
WUN,Wiluna,ويلونا,,,
WUT,Xinzhou,شينزوهو,,,
WUU,Wau,واو,,,
XEQ,Tasiuasaq,تاسيواساك,,,
XIQ,Ilimanaq,لليمناك,,,
XJD,Al Udeid,العُديد,,,
XNH,Nasiriyah,الناصرية,,,
YEA,Edmonton,إدمونتون,,,
YES,Yasouj,ياسوج,,,
YFJ,Snare Lake,سنير ليك,,,
YGV,Havre St Pierre,هافر سان بيير,,,
YIE,Aershan,أيرشان,,,
YKH,Yingkou,ينغكو,,,
YKO,Hakkari,هكاري,,,
YMK,Mys-Kamenny,ميس-كاميني,,,
YNP,Natuashish,ناتواشيش,,,
YNY,Yangyang,يانغ يانغ,,,
YON,Trashigang,تراشيغانغ,,,
YPB,Port Alberni,بورت ألبيرني,,,
YPN,Port Menier,بور-مانير,,,
YSQ,Songyuan,سونغيوان,,,
ZBL,Biloela,بيلويلا,,,
ZDY,Delma Island,جزيرة دلما,,,
ZGR,Little Grand Rapids,ليتل غراند رابيدز,,,
ZGS,Gethsemani,جثيسماني,,,
ZIA,Zhukovsky,جوكوفسكي,,,
ZIS,Zintan,الزنتان,,,
ZIX,Zhigansk,زهيغانسك,,,
ZQZ,Zhangjiakou,تشانغجياكو,,,
ZRI,Serui,سيروي,,,
ZYI,Zunyi,زونيي,,,
